ASIN,Seller_canada,priceTotal_canada,Condition_canada,Seller_usa,priceTotal_usa,Condition_usa,is_FBA_usa,lowestPriceFloorusa,US_ConvertedPriceTo_CAD,ProfitFactor,PF_10pctBelow,PF_15pctBelow
1259823997,Amazon,349.95,New,Wholesale Textbooks Direct,105.65,Used - Good,True,105.65,140.51450000000003,-0.7,-0.73,-0.74
1119340578,Amazon,180.95,New,Green Book Savers,164.97,Used - Good,True,164.97,219.4101,-0.09,-0.18,-0.23
0878936025,Amazon,199.7,New,PRO_Everything,139.99,Used - Like New,True,139.99,186.18670000000003,-0.3,-0.37,-0.4
0321814630,Amazon,226.73,New,RockCityBooks,116.98,Used - Acceptable,True,116.98,155.5834,-0.48,-0.54,-0.56
0199754039,Amazon,82.95,New,Amazon,80.44,New,False,80.44,106.9852,-0.03,-0.13,-0.18
1319088708,Caper Books,104.49,Used - Very Good,Amazon,74.99,New,False,74.99,99.7367,-0.28,-0.35,-0.39
0323073557,Prestivo3,338.77,Used - Like New,RentU,236.25,Used - Like New,True,236.25,314.2125000000001,-0.3,-0.37,-0.41
0134161149,ZK Store,126.49,Used - Very Good,apex_media,136.47,Used - Acceptable,True,136.47,181.5051,0.08,-0.03,-0.08
1319089712,Amazon,148.73,New,Perpetual Textbooks,46.97,Used - Very Good,True,46.97,62.4701,-0.68,-0.72,-0.73
0716798972,BLU-NEKO*CA,132.14,Used - Good,FlippingPages,56.9,Used - Good,True,56.9,75.67699999999999,-0.57,-0.61,-0.63
0809140667,Amazon,107.95,New,Books In Demand,66.39,Used - Good,True,66.39,88.29870000000003,-0.38,-0.45,-0.48
1107016657,momox_Shop,83.39999999999998,Used - Very Good,RentU,58.94,Used - Good,True,58.94,78.39020000000002,-0.29,-0.36,-0.4
1412979471,Amazon,114.94,New,FlippingPages,72.9,Used - Good,True,72.9,96.957,-0.37,-0.43,-0.46
0134497171,Amazon,248.67,New,Books In Demand,117.91,Used - Acceptable,True,117.91,156.8203,-0.53,-0.57,-0.6
145226094X,Amazon,67.83,New,Amazon,52.98,New,False,52.98,70.4634,-0.22,-0.3,-0.34
1506315135,Amazon,108.66,New,bookscheap46,78.32,Used - Acceptable,True,78.32,104.1656,-0.28,-0.35,-0.39
148337873X,Amazon,125.95,New,RentU,71.01,Used - Good,True,71.01,94.4433,-0.44,-0.49,-0.52
1498777805,Amazon,119.72,New,Amazon,82.2,New,False,82.2,109.326,-0.31,-0.38,-0.42
1609189752,Textbooks for Change,67.03,Used - Good,Amazon,67.47,New,False,67.47,89.7351,0.01,-0.09,-0.14
0195396154,Amazon,152.59,New,Amazon,62.45,New,False,62.45,83.05850000000002,-0.59,-0.63,-0.65
1260041794,Amazon,138.43,New,Perpetual Textbooks,123.95,New,True,123.95,164.85350000000003,-0.1,-0.19,-0.24
0134656563,fakeDict,-99.0,something wrong happened,Amazon,72.17,New,False,72.17,95.9861,-1.73,-1.66,-1.62
1305080467,Distant_books,105.23,New,apex_media,70.78,Used - Good,True,70.78,94.1374,-0.33,-0.39,-0.43
0134145933,fakeDict,-99.0,something wrong happened,apex_media,139.7,Used - Acceptable,True,139.7,185.801,-2.41,-2.27,-2.2
0134243064,Amazon,104.0,New,FlippingPages,64.63,Used - Good,True,64.63,85.9579,-0.38,-0.44,-0.47
0133311619,Amazon,230.41,New,FranklinMedia,114.76,Used - Good,True,114.76,152.63080000000005,-0.5,-0.55,-0.58
162980018X,fakeDict,-99.0,something wrong happened,Perpetual Textbooks,73.94,Used - Very Good,True,73.94,98.3402,-1.75,-1.67,-1.63
0321989392,Hinoyama#CA,196.5,Used - Very Good,Perpetual Textbooks,55.89,Used - Acceptable,True,55.89,74.33370000000002,-0.72,-0.74,-0.76
1610728521,Book Depository CA,108.32,New,Amazon,74.99,New,False,74.99,99.7367,-0.31,-0.38,-0.41
0134860225,textbooks canada,80.78999999999998,New,collegebook4u,50.0,Used - Like New,True,50.0,66.5,-0.38,-0.44,-0.47
0134858514,Amazon,199.95,New,Beanie Books,159.99,Used - Very Good,True,159.99,212.7867,-0.2,-0.28,-0.32
1558291806,Christian Resources Canada,86.58999999999997,New,Amazon,94.0,New,False,94.0,125.02,0.09,-0.02,-0.08
160032973X,fakeDict,-99.0,something wrong happened,apex_media,94.55,Used - Good,True,94.55,125.7515,-1.96,-1.86,-1.81
0840058012,Hinoyama#CA,250.57,Used - Good,ICTBooks,125.0,Used - Acceptable,True,125.0,166.25,-0.5,-0.55,-0.58
1319058256,Amazon,122.93,New,Perpetual Textbooks,74.35,Used - Acceptable,True,74.35,98.8855,-0.4,-0.46,-0.49
1118324560,Amazon,169.26,New,JuToBoox LLC,154.5,Used - Good,True,154.5,205.485,-0.09,-0.18,-0.22
1337275360,Amazon,170.07,New,🕗 24HourTextBooks 🕗,104.55,Used - Good,True,104.55,139.0515,-0.39,-0.45,-0.48
0876298226,Amazon,84.84,New,Amazon,73.45,New,False,73.45,97.6885,-0.13,-0.22,-0.26
1133311180,Goodwill Store 2024,45.5,Used - Good,RollTide919,40.0,Used - Acceptable,True,40.0,53.2,-0.12,-0.21,-0.25
1305071735,Kennys Bookshop & Art Gallery,194.44,New,book_mark,88.0,Used - Good,True,88.0,117.04,-0.55,-0.59,-0.62
1412979625,Prestivo3,107.82,New,NovellaBargains,40.63,Used - Good,True,40.63,54.03790000000001,-0.62,-0.66,-0.68
0073386456,fakeDict,-99.0,something wrong happened,SolusSeller,44.33,Used - Good,True,44.33,58.9589,-1.45,-1.4,-1.38
1118581784,Amazon,110.9,New,RockCityBooks,116.22,Used - Good,True,116.22,154.5726,0.05,-0.06,-0.11
1461478669,Amazon,60.08,New,itemspopularsonlineaindemand,51.72,New,True,51.72,68.7876,-0.14,-0.23,-0.27
1849736707,Second Bind,122.07,Used - Like New,Stella's Place,99.0,Used - Good,True,99.0,131.67000000000002,-0.19,-0.27,-0.31
0393631796,Amazon,195.95,New,💲Value_Text📚,83.83,Used - Very Good,True,83.83,111.4939,-0.57,-0.61,-0.64
039363180X,Amazon,139.95,New,Shopvintage Store,67.94,Used - Good,True,67.94,90.3602,-0.51,-0.56,-0.59
1680312383,Amazon,91.92,New,Amazon,59.98,New,False,59.98,79.7734,-0.35,-0.41,-0.45
130510790X,Mountain Goats Books and Gifts,129.99,Used - Good,🕗 24HourTextBooks 🕗,54.44,Used - Acceptable,True,54.44,72.40520000000002,-0.58,-0.62,-0.64
013439710X,Amazon,166.22,New,Amazon,118.48,New,False,118.48,157.57840000000004,-0.29,-0.36,-0.39
0321643755,TextbooksMarket,122.99,Used - Good,Perpetual Textbooks,72.59,Used - Acceptable,True,72.59,96.5447,-0.41,-0.47,-0.5
1138052167,Amazon,144.57,New,Amazon,140.6,New,False,140.6,186.998,-0.03,-0.12,-0.17
1119343739,Amazon,158.88,New,pefki books,169.99,Used - Like New,True,169.99,226.08670000000004,0.07,-0.04,-0.09
1118531779,Feds Used Books,100.64,Used - Like New,FlippingPages,61.35,Used - Good,True,61.35,81.5955,-0.39,-0.45,-0.48
013449718X,University of Toronto Bookstore,228.37,New,Books Kaizen,107.03,Used - Good,True,107.03,142.34990000000005,-0.53,-0.58,-0.6
0073534366,Amazon,92.95,New,Abigails Bazaar,40.0,Used - Good,True,40.0,53.2,-0.57,-0.61,-0.63
0134119975,fakeDict,-99.0,something wrong happened,better books quality,38.0,Used - Very Good,True,38.0,50.540000000000006,-1.38,-1.35,-1.33
1464110689,readmoresam43,136.02,Used - Very Good,Half-Price Hank's Books,78.11,Used - Very Good,True,78.11,103.8863,-0.43,-0.48,-0.51
0300167717,Amazon,83.66,New,Amazon,63.7,New,False,63.7,84.721,-0.24,-0.31,-0.35
0895826291,Amazon,96.71,New,Amazon,79.95,New,False,79.95,106.33350000000002,-0.17,-0.26,-0.3
0804784507,Amazon,94.11,New,Amazon,75.0,New,False,75.0,99.75,-0.2,-0.28,-0.32
0134675479,Amazon,198.22,New,BEST STUFF AROUND,89.91,Used - Good,True,89.91,119.5803,-0.55,-0.59,-0.61
1118886143,Second Bind,112.8,Used - Like New,Amazon,122.95,New,False,122.95,163.5235,0.09,-0.02,-0.07
0198612583,GatewayMarket,175.0,Used - Good,Book Worm Book Sales,111.0,Used - Good,True,111.0,147.63,-0.37,-0.43,-0.46
0321979400,fakeDict,-99.0,something wrong happened,FranklinMedia,114.77,Used - Acceptable,True,114.77,152.6441,-2.16,-2.04,-1.99
1285052080,Kennys Bookshop & Art Gallery,109.45,New,Amazon,174.31,New,False,174.31,231.8323,0.59,0.43,0.35
1610726774,Book Depository CA,87.78,New,Tome Dealers,50.07,Used - Good,True,50.07,66.5931,-0.43,-0.49,-0.52
1259636380,Amazon,229.33,New,Bargain Lenders,59.99,Used - Acceptable,True,59.99,79.78670000000002,-0.74,-0.76,-0.78
1770859624,Amazon,90.09,New,Amazon,60.99,New,False,60.99,81.11670000000002,-0.32,-0.39,-0.42
0135167450,University of Toronto Bookstore,200.0,New,Clearcreek Bookstore,127.99,Used - Good,True,127.99,170.2267,-0.36,-0.42,-0.46
1319117805,Book Depository CA,90.84,New,MiaBellaGSD,81.69,Used - Good,True,81.69,108.6477,-0.1,-0.19,-0.24
1285060288,Alfredo's General Store,73.28999999999998,Used - Good,CocoilCapo,64.08,Used - Very Good,True,64.08,85.2264,-0.13,-0.21,-0.26
0134753119,Amazon,199.95,New,STANZA,140.25,Used - Acceptable,True,140.25,186.5325,-0.3,-0.37,-0.4
1285733606,Amazon,245.95,New,Jenson Books Inc,47.33,Used - Very Good,True,47.33,62.9489,-0.81,-0.83,-0.84
0718009827,Amazon,60.05,New,Amazon,51.88,New,False,51.88,69.00040000000001,-0.14,-0.22,-0.27
1452275793,fakeDict,-99.0,something wrong happened,Half-Price Hank's Books,57.77,Used - Very Good,True,57.77,76.8341,-1.58,-1.53,-1.5
130507937X,Kennys Bookshop & Art Gallery,175.79999999999995,New,2Fold Supply,74.75,Used - Acceptable,True,74.75,99.4175,-0.57,-0.62,-0.64
1337280941,Amazon,133.6,New,Abundance Booksellers,50.91,Used - Acceptable,True,50.91,67.7103,-0.62,-0.66,-0.68
1305497910,Kennys Bookshop & Art Gallery,126.44,New,classicbook,67.02,New,True,67.02,89.1366,-0.47,-0.52,-0.55
3319917544,Book Depository CA,83.29,New,BooksNmoreFBA,58.99,Used - Good,True,58.99,78.45670000000001,-0.29,-0.36,-0.4
0702071544,Book Depository CA,93.93,New,Amazon,74.34,New,False,74.34,98.8722,-0.21,-0.29,-0.33
1452203490,Amazon,134.03,New,Amazon,98.45,New,False,98.45,130.9385,-0.27,-0.34,-0.38
1617119318,Amazon,151.95,New,RentU,90.91,Used - Good,True,90.91,120.9103,-0.4,-0.46,-0.49
0132368978,Amazon,174.99,New,"Niche Market Brands, LLC",120.99,Used - Very Good,True,120.99,160.9167,-0.31,-0.38,-0.41
0134403398,BLU-NEKO*CA,272.71,Used - Like New,Amazon,117.32,New,False,117.32,156.0356,-0.57,-0.61,-0.63
1337399426,Book Depository CA,127.43,New,BrillantBudget,99.95,Used - Very Good,True,99.95,132.9335,-0.22,-0.29,-0.33
0073383171,Second Bind,144.73,Used - Like New,Book Nation,106.99,Used - Good,True,106.99,142.2967,-0.26,-0.33,-0.37
1319056296,Amazon,98.96,New,Pronto Products 4 U,55.59,Used - Like New,True,55.59,73.9347,-0.44,-0.49,-0.52
1284090507,Kennys Bookshop & Art Gallery,107.14,New,Screamer20,59.54,Used - Good,True,59.54,79.18820000000002,-0.44,-0.5,-0.53
1598561634,Amazon,69.02,New,thebookbunny72,42.95,Used - Good,True,42.95,57.12350000000001,-0.38,-0.44,-0.47
0812240030,Amazon,101.06,New,Amazon,67.95,New,False,67.95,90.3735,-0.33,-0.39,-0.43
1452256683,Amazon,132.99,New,FlippingPages,49.02,Used - Good,True,49.02,65.1966,-0.63,-0.67,-0.69
089189649X,Book Depository CA,124.76,New,Amazon,89.0,New,False,89.0,118.37,-0.29,-0.36,-0.39
1610729811,Book Depository CA,76.78,New,The Common Page,51.02,Used - Very Good,True,51.02,67.85660000000001,-0.34,-0.4,-0.44
0078034957,fakeDict,-99.0,something wrong happened,Retro Resellerz,60.69,Used - Acceptable,True,60.69,80.71770000000002,-1.61,-1.55,-1.52
0201763907,fakeDict,-99.0,something wrong happened,Couth Enterprises,94.55,Used - Acceptable,True,94.55,125.7515,-1.96,-1.86,-1.81
